1,2,5,4,8,12,14,11,17
3,6,5,2,13,15,12,9,18
0,3,2,1,10,9,8,7,16
4,5,21,20,14,24,27,23,30
6,22,21,5,25,28,24,15,31
19,20,21,22,26,27,28,29,32
33,35,36,34,40,43,41,39,46
34,36,6,3,41,42,13,38,45
33,34,3,0,39,38,10,37,44
35,47,48,36,49,53,50,43,55
36,48,22,6,50,52,25,42,54
47,19,22,48,51,29,52,53,56
58,1,4,60,62,11,67,65,70
57,58,60,59,61,65,66,64,69
57,0,1,58,63,7,62,61,68
60,4,20,72,67,23,76,74,79
59,60,72,71,66,74,75,73,78
71,72,20,19,75,76,26,77,80
81,82,35,33,85,87,40,84,90
81,57,59,82,83,64,86,85,89
81,33,0,57,84,37,63,83,88
82,91,47,35,92,94,49,87,96
82,59,71,91,86,73,93,92,95
91,71,19,47,93,77,51,94,97
